DEVICE 0 at 28:FF:F1:57:C2:16:4:46
DEVICE 1 at 28:FF:B3:3D:C2:16:4:A7
1,2017-12-10,14:04:07,25.2,41.5
2,2017-12-10,14:04:17,25.2,41.5
3,2017-12-10,14:04:28,25.2,41.5
4,2017-12-10,14:04:38,25.2,41.5
5,2017-12-10,14:04:48,25.2,41.2
6,2017-12-10,14:04:58,25.2,41.2
7,2017-12-10,14:05:08,25.2,41.2
8,2017-12-10,14:05:19,25.2,41.2
9,2017-12-10,14:05:29,25.2,41.2
10,2017-12-10,14:05:39,25.2,41.0
11,2017-12-10,14:05:49,25.2,41.0
12,2017-12-10,14:05:59,25.5,41.0
13,2017-12-10,14:06:10,25.5,41.0
14,2017-12-10,14:06:20,25.5,41.0
15,2017-12-10,14:06:30,25.5,40.7
16,2017-12-10,14:06:40,25.5,40.7
17,2017-12-10,14:06:50,25.5,40.7
18,2017-12-10,14:07:00,25.5,40.5
19,2017-12-10,14:07:11,25.2,40.2
20,2017-12-10,14:07:21,25.2,40.0
21,2017-12-10,14:07:31,25.2,39.7
22,2017-12-10,14:07:41,25.2,39.5
23,2017-12-10,14:07:52,25.2,39.2
24,2017-12-10,14:08:02,25.2,39.0
25,2017-12-10,14:08:12,25.2,39.0
26,2017-12-10,14:08:22,25.2,38.7
27,2017-12-10,14:08:32,25.2,38.5
28,2017-12-10,14:08:42,25.2,38.2
29,2017-12-10,14:08:53,25.2,38.2
30,2017-12-10,14:09:03,25.2,38.0
31,2017-12-10,14:09:13,25.2,38.0
32,2017-12-10,14:09:23,25.2,37.7
33,2017-12-10,14:09:33,25.2,37.7
34,2017-12-10,14:09:44,25.2,37.5
35,2017-12-10,14:09:54,25.2,37.5
36,2017-12-10,14:10:04,25.2,37.2
37,2017-12-10,14:10:14,25.2,37.2
38,2017-12-10,14:10:24,25.2,37.0
39,2017-12-10,14:10:35,25.2,37.0
40,2017-12-10,14:10:45,25.2,37.0
41,2017-12-10,14:10:55,25.2,36.7
42,2017-12-10,14:11:05,25.2,36.7
